case:concept:name,concept:name,time:timestamp,org:resource,lifecycle:transition
110,Approve Purchase Order for payment,2011-07-29 13:14:01.926742+00:00,Magdalena Predutta,complete
110,Send Invoice,2011-07-30 11:19:30.397620+00:00,Carmen Finacse,complete
110,Send Invoice,2011-07-30 11:19:30.397620+00:00,Carmen Finacse,start
110,Release Supplier's Invoice,2011-07-30 23:41:32.007276+00:00,Karalda Nimwada,start
110,Release Supplier's Invoice,2011-07-30 23:46:39.869199+00:00,Karalda Nimwada,complete
110,Authorize Supplier's Invoice payment,2011-07-30 23:48:27.495430+00:00,Karalda Nimwada,start
110,Authorize Supplier's Invoice payment,2011-07-30 23:48:27.495430+00:00,Karalda Nimwada,complete
110,Pay Invoice,2011-07-30 23:53:10.329412+00:00,Karalda Nimwada,start
110,Pay Invoice,2011-07-30 23:59:39.203247+00:00,Karalda Nimwada,complete
111,Create Purchase Requisition,2011-07-15 12:12:23.036043+00:00,Fjodor Kowalski,start
111,Create Purchase Requisition,2011-07-15 17:49:43.777672+00:00,Fjodor Kowalski,complete
111,Create Request for Quotation,2011-07-15 20:43:43.333798+00:00,Tesca Lobes,start
111,Create Request for Quotation,2011-07-15 20:59:22.048656+00:00,Tesca Lobes,complete
111,Analyze Request for Quotation,2011-08-01 22:11:32.915165+00:00,Francois de Perrier,start
111,Analyze Request for Quotation,2011-08-01 22:35:21.340233+00:00,Francois de Perrier,complete
111,Send Request for Quotation to Supplier,2011-08-03 22:02:12.387226+00:00,Magdalena Predutta,start
111,Send Request for Quotation to Supplier,2011-08-03 22:38:36.982973+00:00,Magdalena Predutta,complete
111,Create Quotation comparison Map,2011-08-04 03:40:56.157070+00:00,Magdalena Predutta,start
111,Create Quotation comparison Map,2011-08-04 06:25:26.632182+00:00,Magdalena Predutta,complete
111,Analyze Quotation Comparison Map,2011-08-04 16:47:08.098636+00:00,Nico Ojenbeer,start
111,Choose best option,2011-08-04 17:08:04.866931+00:00,Immanuel Karagianni,complete
111,Choose best option,2011-08-04 17:08:04.866931+00:00,Immanuel Karagianni,start
111,Analyze Quotation Comparison Map,2011-08-04 17:08:04.866931+00:00,Nico Ojenbeer,complete
111,Settle Conditions With Supplier,2011-08-04 20:38:15.143639+00:00,Magdalena Predutta,start
111,Settle Conditions With Supplier,2011-08-05 04:13:54.297501+00:00,Magdalena Predutta,complete
111,Create Purchase Order,2011-08-06 10:30:11.193584+00:00,Magdalena Predutta,start
111,Create Purchase Order,2011-08-06 10:38:16.816204+00:00,Magdalena Predutta,complete
111,Confirm Purchase Order,2011-08-08 02:54:13.514237+00:00,Esmeralda Clay,start
111,Confirm Purchase Order,2011-08-08 02:54:25.167162+00:00,Esmeralda Clay,complete
111,Deliver Goods Services,2011-08-10 09:49:03.062418+00:00,Sean Manney,start
111,Deliver Goods Services,2011-08-11 20:54:26.666049+00:00,Sean Manney,complete
111,Release Purchase Order,2011-08-12 01:28:59.040245+00:00,Immanuel Karagianni,start
111,Release Purchase Order,2011-08-12 01:29:59.040245+00:00,Immanuel Karagianni,complete
111,Approve Purchase Order for payment,2011-08-12 06:20:07.119104+00:00,Magdalena Predutta,start
111,Approve Purchase Order for payment,2011-08-12 06:21:07.119104+00:00,Magdalena Predutta,complete
111,Send Invoice,2011-08-15 18:05:14.243246+00:00,Carmen Finacse,complete
111,Send Invoice,2011-08-15 18:05:14.243246+00:00,Carmen Finacse,start
111,Release Supplier's Invoice,2011-08-16 09:12:08.982358+00:00,Karalda Nimwada,start
111,Release Supplier's Invoice,2011-08-16 09:15:27.750782+00:00,Karalda Nimwada,complete
111,Settle Dispute With Supplier,2011-08-16 10:11:41.939615+00:00,Pedro Alvares,start
111,Settle Dispute With Supplier,2011-08-16 10:25:39.428653+00:00,Pedro Alvares,complete
111,Authorize Supplier's Invoice payment,2011-08-16 10:27:34.359848+00:00,Karalda Nimwada,start
111,Authorize Supplier's Invoice payment,2011-08-16 10:27:34.359848+00:00,Karalda Nimwada,complete
111,Pay Invoice,2011-08-16 10:37:59.169390+00:00,Karalda Nimwada,start
111,Pay Invoice,2011-08-16 10:42:53.895904+00:00,Karalda Nimwada,complete
112,Create Purchase Requisition,2011-07-15 22:25:29.808233+00:00,Anna Kaufmann,start
112,Create Purchase Requisition,2011-07-16 00:20:50.535595+00:00,Anna Kaufmann,complete
112,Create Request for Quotation,2011-07-16 04:20:30.472302+00:00,Anna Kaufmann,start
112,Create Request for Quotation,2011-07-16 04:21:36.351516+00:00,Anna Kaufmann,complete
112,Analyze Request for Quotation,2011-08-12 03:08:09.585251+00:00,Karel de Groot,start
112,Analyze Request for Quotation,2011-08-12 03:11:48.113052+00:00,Karel de Groot,complete
112,Send Request for Quotation to Supplier,2011-08-12 07:11:37.449920+00:00,Magdalena Predutta,start
112,Send Request for Quotation to Supplier,2011-08-12 07:26:29.072736+00:00,Magdalena Predutta,complete
112,Create Quotation comparison Map,2011-08-12 10:40:51.866672+00:00,Karel de Groot,start
112,Create Quotation comparison Map,2011-08-12 15:25:09.582254+00:00,Karel de Groot,complete
112,Analyze Quotation Comparison Map,2011-08-12 18:14:37.810721+00:00,Tesca Lobes,start
112,Choose best option,2011-08-12 19:23:46.402968+00:00,Christian Francois,start
112,Analyze Quotation Comparison Map,2011-08-12 19:23:46.402968+00:00,Nico Ojenbeer,complete
112,Choose best option,2011-08-12 19:23:46.402968+00:00,Immanuel Karagianni,complete
112,Settle Conditions With Supplier,2011-08-12 21:17:55.328501+00:00,Magdalena Predutta,start
112,Settle Conditions With Supplier,2011-08-13 10:15:07.039048+00:00,Magdalena Predutta,complete
112,Create Purchase Order,2011-08-13 17:57:50.549029+00:00,Magdalena Predutta,start
112,Create Purchase Order,2011-08-13 18:09:02.165059+00:00,Magdalena Predutta,complete
112,Confirm Purchase Order,2011-08-14 01:13:12.078987+00:00,Esmeralda Clay,start
112,Confirm Purchase Order,2011-08-14 01:31:25.684874+00:00,Esmeralda Clay,complete
112,Deliver Goods Services,2011-08-17 07:05:41.483648+00:00,Sean Manney,start
112,Deliver Goods Services,2011-08-17 10:50:58.099652+00:00,Sean Manney,complete
112,Release Purchase Order,2011-08-17 19:39:19.735809+00:00,Immanuel Karagianni,start
112,Release Purchase Order,2011-08-17 19:40:19.735809+00:00,Immanuel Karagianni,complete
112,Approve Purchase Order for payment,2011-08-18 05:24:40.550963+00:00,Magdalena Predutta,start
112,Approve Purchase Order for payment,2011-08-18 05:25:40.550963+00:00,Magdalena Predutta,complete
112,Send Invoice,2011-08-21 05:50:27.096082+00:00,Carmen Finacse,start
112,Send Invoice,2011-08-21 05:50:27.096082+00:00,Carmen Finacse,complete
112,Release Supplier's Invoice,2011-08-21 19:27:42.952251+00:00,Karalda Nimwada,start
112,Authorize Supplier's Invoice payment,2011-08-21 19:31:32.641752+00:00,Karalda Nimwada,complete
112,Release Supplier's Invoice,2011-08-21 19:31:32.641752+00:00,Karalda Nimwada,complete
112,Authorize Supplier's Invoice payment,2011-08-21 19:31:32.641752+00:00,Karalda Nimwada,start
112,Pay Invoice,2011-08-21 20:33:39.576734+00:00,Karalda Nimwada,start
112,Pay Invoice,2011-08-21 20:45:43.885050+00:00,Karalda Nimwada,complete
113,Create Purchase Requisition,2011-07-16 05:03:33.312416+00:00,Esmana Liubiata,start
113,Create Purchase Requisition,2011-07-16 07:44:13.586699+00:00,Esmana Liubiata,complete
113,Analyze Purchase Requisition,2011-07-17 02:49:16.470134+00:00,Heinz Gutschmidt,start
113,Analyze Purchase Requisition,2011-07-17 02:54:22.012703+00:00,Heinz Gutschmidt,complete
113,Create Request for Quotation,2011-07-17 02:56:55.533053+00:00,Francis Odell,start
113,Create Request for Quotation,2011-07-17 02:58:28.479347+00:00,Francis Odell,complete
113,Analyze Request for Quotation,2011-07-18 01:09:16.042020+00:00,Karel de Groot,start
113,Analyze Request for Quotation,2011-07-18 01:21:48.877882+00:00,Karel de Groot,complete
113,Send Request for Quotation to Supplier,2011-07-18 10:14:29.218335+00:00,Magdalena Predutta,start
113,Send Request for Quotation to Supplier,2011-07-18 10:47:36.712983+00:00,Magdalena Predutta,complete
113,Create Quotation comparison Map,2011-07-18 18:17:19.754740+00:00,Francois de Perrier,start
113,Create Quotation comparison Map,2011-07-19 00:10:15.263375+00:00,Francois de Perrier,complete
113,Analyze Quotation Comparison Map,2011-07-19 08:03:43.054439+00:00,Anna Kaufmann,start
113,Choose best option,2011-07-19 10:09:15.589863+00:00,Christian Francois,complete
113,Analyze Quotation Comparison Map,2011-07-19 10:09:15.589863+00:00,Nico Ojenbeer,complete
113,Choose best option,2011-07-19 10:09:15.589863+00:00,Immanuel Karagianni,start
113,Settle Conditions With Supplier,2011-07-19 12:41:27.760824+00:00,Magdalena Predutta,start
113,Settle Conditions With Supplier,2011-07-19 21:59:40.480216+00:00,Magdalena Predutta,complete
113,Create Purchase Order,2011-07-19 23:20:40.451391+00:00,Magdalena Predutta,start
113,Create Purchase Order,2011-07-19 23:28:43.190735+00:00,Magdalena Predutta,complete
113,Confirm Purchase Order,2011-07-22 06:57:08.142275+00:00,Esmeralda Clay,start
113,Confirm Purchase Order,2011-07-22 07:38:07.218760+00:00,Esmeralda Clay,complete
113,Deliver Goods Services,2011-07-24 14:04:36.949737+00:00,Sean Manney,start
113,Deliver Goods Services,2011-07-25 13:37:09.156259+00:00,Sean Manney,complete
113,Release Purchase Order,2011-07-26 03:46:36.396551+00:00,Immanuel Karagianni,start
113,Release Purchase Order,2011-07-26 03:47:36.396551+00:00,Immanuel Karagianni,complete
113,Approve Purchase Order for payment,2011-07-26 18:24:54.460860+00:00,Magdalena Predutta,start
113,Approve Purchase Order for payment,2011-07-26 18:25:54.460860+00:00,Magdalena Predutta,complete
113,Send Invoice,2011-07-27 22:55:50.955127+00:00,Carmen Finacse,start
113,Send Invoice,2011-07-27 22:55:50.955127+00:00,Carmen Finacse,complete
113,Release Supplier's Invoice,2011-07-28 11:10:43.758281+00:00,Karalda Nimwada,start
113,Authorize Supplier's Invoice payment,2011-07-28 11:17:39.894518+00:00,Karalda Nimwada,start
113,Authorize Supplier's Invoice payment,2011-07-28 11:17:39.894518+00:00,Karalda Nimwada,complete
113,Release Supplier's Invoice,2011-07-28 11:17:39.894518+00:00,Karalda Nimwada,complete
113,Pay Invoice,2011-07-28 12:13:02.915153+00:00,Karalda Nimwada,start
113,Pay Invoice,2011-07-28 12:17:38.063131+00:00,Karalda Nimwada,complete
114,Create Purchase Requisition,2011-07-16 11:16:58.521049+00:00,Elvira Lores,start
114,Create Purchase Requisition,2011-07-16 12:11:08.063749+00:00,Elvira Lores,complete
114,Create Request for Quotation,2011-07-16 21:45:12.302438+00:00,Anna Kaufmann,start
114,Create Request for Quotation,2011-07-16 21:47:29.549440+00:00,Anna Kaufmann,complete
114,Analyze Request for Quotation,2011-07-18 09:52:44.357430+00:00,Magdalena Predutta,start
114,Analyze Request for Quotation,2011-07-18 10:16:39.590353+00:00,Magdalena Predutta,complete
114,Amend Request for Quotation,2011-07-18 10:20:41.268787+00:00,Maris Freeman,start
114,Amend Request for Quotation,2011-07-18 10:29:28.728282+00:00,Maris Freeman,complete
114,Analyze Request for Quotation,2011-07-25 00:16:43.768644+00:00,Karel de Groot,start
114,Analyze Request for Quotation,2011-07-25 00:33:37.296695+00:00,Karel de Groot,complete
114,Amend Request for Quotation,2011-07-25 04:23:06.146622+00:00,Maris Freeman,start
114,Amend Request for Quotation,2011-07-25 04:29:41.928080+00:00,Maris Freeman,complete
114,Analyze Request for Quotation,2011-07-26 12:06:13.759763+00:00,Karel de Groot,start
114,Analyze Request for Quotation,2011-07-26 12:20:06.195339+00:00,Karel de Groot,complete
114,Amend Request for Quotation,2011-07-26 18:56:11.612766+00:00,Maris Freeman,start
114,Amend Request for Quotation,2011-07-26 19:06:24.992208+00:00,Maris Freeman,complete
114,Analyze Request for Quotation,2011-07-29 09:48:14.927969+00:00,Karel de Groot,start
114,Analyze Request for Quotation,2011-07-29 10:03:04.613097+00:00,Karel de Groot,complete
114,Amend Request for Quotation,2011-07-29 10:42:18.294965+00:00,Maris Freeman,start
114,Amend Request for Quotation,2011-07-29 10:47:19.306398+00:00,Maris Freeman,complete
114,Analyze Request for Quotation,2011-08-03 00:34:23.139658+00:00,Karel de Groot,start
114,Analyze Request for Quotation,2011-08-03 00:45:59.253695+00:00,Karel de Groot,complete
114,Send Request for Quotation to Supplier,2011-08-03 09:36:38.361539+00:00,Magdalena Predutta,start
114,Send Request for Quotation to Supplier,2011-08-03 10:03:40.467492+00:00,Magdalena Predutta,complete
114,Create Quotation comparison Map,2011-08-03 14:23:02.504528+00:00,Magdalena Predutta,start
114,Create Quotation comparison Map,2011-08-03 19:01:45.655146+00:00,Magdalena Predutta,complete
114,Analyze Quotation Comparison Map,2011-08-03 23:58:44.716166+00:00,Nico Ojenbeer,start
114,Choose best option,2011-08-04 00:04:21.880077+00:00,Immanuel Karagianni,complete
114,Choose best option,2011-08-04 00:04:21.880077+00:00,Immanuel Karagianni,start
114,Analyze Quotation Comparison Map,2011-08-04 00:04:21.880077+00:00,Nico Ojenbeer,complete
114,Settle Conditions With Supplier,2011-08-04 03:07:02.857687+00:00,Magdalena Predutta,start
114,Settle Conditions With Supplier,2011-08-04 09:46:58.897078+00:00,Magdalena Predutta,complete
114,Create Purchase Order,2011-08-05 08:29:31.090902+00:00,Magdalena Predutta,start
114,Create Purchase Order,2011-08-05 08:36:49.077870+00:00,Magdalena Predutta,complete
114,Confirm Purchase Order,2011-08-06 12:04:54.867523+00:00,Esmeralda Clay,start
114,Confirm Purchase Order,2011-08-06 12:52:23.813110+00:00,Esmeralda Clay,complete
114,Deliver Goods Services,2011-08-08 14:58:35.003412+00:00,Sean Manney,start
114,Deliver Goods Services,2011-08-10 10:03:37.302588+00:00,Sean Manney,complete
114,Release Purchase Order,2011-08-10 13:21:49.084040+00:00,Immanuel Karagianni,start
114,Release Purchase Order,2011-08-10 13:22:49.084040+00:00,Immanuel Karagianni,complete
114,Approve Purchase Order for payment,2011-08-10 17:42:03.973830+00:00,Magdalena Predutta,start
114,Approve Purchase Order for payment,2011-08-10 17:43:03.973830+00:00,Magdalena Predutta,complete
114,Send Invoice,2011-08-12 08:07:35.547796+00:00,Carmen Finacse,start
114,Send Invoice,2011-08-12 08:07:35.547796+00:00,Carmen Finacse,complete
114,Release Supplier's Invoice,2011-08-12 21:00:53.731402+00:00,Karalda Nimwada,start
114,Release Supplier's Invoice,2011-08-12 21:06:47.248333+00:00,Karalda Nimwada,complete
114,Authorize Supplier's Invoice payment,2011-08-12 21:06:47.248333+00:00,Karalda Nimwada,complete
114,Authorize Supplier's Invoice payment,2011-08-12 21:06:47.248333+00:00,Karalda Nimwada,start
114,Pay Invoice,2011-08-12 21:49:43.646791+00:00,Karalda Nimwada,start
114,Pay Invoice,2011-08-12 22:00:37.013777+00:00,Karalda Nimwada,complete
115,Create Purchase Requisition,2011-07-16 11:44:20.324677+00:00,Penn Osterwalder,start
115,Create Purchase Requisition,2011-07-16 13:56:40.879805+00:00,Penn Osterwalder,complete
115,Analyze Purchase Requisition,2011-07-17 09:46:35.118061+00:00,Francis Odell,start
115,Analyze Purchase Requisition,2011-07-17 09:50:38.964787+00:00,Francis Odell,complete
115,Create Request for Quotation,2011-07-17 09:53:29.272449+00:00,Francis Odell,start
115,Create Request for Quotation,2011-07-17 10:00:03.784449+00:00,Francis Odell,complete
115,Analyze Request for Quotation,2011-07-17 21:40:47.233189+00:00,Francois de Perrier,start
115,Analyze Request for Quotation,2011-07-17 21:59:41.448208+00:00,Francois de Perrier,complete
115,Send Request for Quotation to Supplier,2011-07-18 02:24:07.380009+00:00,Francois de Perrier,start
115,Send Request for Quotation to Supplier,2011-07-18 02:32:33.917468+00:00,Francois de Perrier,complete
115,Create Quotation comparison Map,2011-07-18 05:46:36.754729+00:00,Karel de Groot,start
115,Create Quotation comparison Map,2011-07-18 07:32:50.869886+00:00,Karel de Groot,complete
115,Analyze Quotation Comparison Map,2011-07-18 12:46:16.448992+00:00,Esmana Liubiata,start
115,Choose best option,2011-07-18 12:52:43.426121+00:00,Immanuel Karagianni,start
115,Analyze Quotation Comparison Map,2011-07-18 12:52:43.426121+00:00,Nico Ojenbeer,complete
115,Choose best option,2011-07-18 12:52:43.426121+00:00,Immanuel Karagianni,complete
115,Settle Conditions With Supplier,2011-07-18 19:03:54.557794+00:00,Magdalena Predutta,start
115,Settle Conditions With Supplier,2011-07-19 05:59:49.116530+00:00,Magdalena Predutta,complete
115,Create Purchase Order,2011-07-20 04:00:30.581343+00:00,Magdalena Predutta,start
115,Create Purchase Order,2011-07-20 04:12:09.988534+00:00,Magdalena Predutta,complete
115,Confirm Purchase Order,2011-08-11 01:27:09.988534+00:00,Esmeralda Clay,start
115,Confirm Purchase Order,2011-08-11 01:35:37.212810+00:00,Esmeralda Clay,complete
115,Deliver Goods Services,2011-08-12 06:23:27.580030+00:00,Sean Manney,start
115,Deliver Goods Services,2011-08-14 05:22:15.543089+00:00,Sean Manney,complete
115,Release Purchase Order,2011-08-14 17:14:51.124802+00:00,Immanuel Karagianni,start
115,Release Purchase Order,2011-08-14 17:15:51.124802+00:00,Immanuel Karagianni,complete
115,Approve Purchase Order for payment,2011-08-15 00:52:48.508201+00:00,Magdalena Predutta,start
115,Approve Purchase Order for payment,2011-08-15 00:53:48.508201+00:00,Magdalena Predutta,complete
115,Send Invoice,2011-08-15 17:24:33.957817+00:00,Carmen Finacse,complete
115,Send Invoice,2011-08-15 17:24:33.957817+00:00,Carmen Finacse,start
115,Release Supplier's Invoice,2011-08-16 05:54:19.546034+00:00,Karalda Nimwada,start
115,Release Supplier's Invoice,2011-08-16 05:56:55.793005+00:00,Karalda Nimwada,complete
115,Authorize Supplier's Invoice payment,2011-08-16 05:57:59.658647+00:00,Karalda Nimwada,complete
115,Authorize Supplier's Invoice payment,2011-08-16 05:57:59.658647+00:00,Karalda Nimwada,start
115,Pay Invoice,2011-08-16 06:56:33.048856+00:00,Karalda Nimwada,start
115,Pay Invoice,2011-08-16 07:09:45.713317+00:00,Karalda Nimwada,complete
116,Create Purchase Requisition,2011-07-16 15:45:01.021263+00:00,Alberto Duport,start
116,Create Purchase Requisition,2011-07-16 16:10:50.906904+00:00,Alberto Duport,complete
